date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:44	60826/60826	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/testimonial/2.jpg	E:/otp/quixlab.com/demo/tradix/dark/images/testimonial/2.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:44	6224/6224	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/svg/protect.svg	E:/otp/quixlab.com/demo/tradix/dark/images/svg/protect.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:44	6150/6150	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/svg/cyber.svg	E:/otp/quixlab.com/demo/tradix/dark/images/svg/cyber.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:45	10883/10883	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/svg/finance.svg	E:/otp/quixlab.com/demo/tradix/dark/images/svg/finance.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:46	12625/12625	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/android.svg	E:/otp/quixlab.com/demo/tradix/dark/images/android.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:46	11567/11567	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/apple.svg	E:/otp/quixlab.com/demo/tradix/dark/images/apple.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:48	54684/54684	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/blog/1.jpg	E:/otp/quixlab.com/demo/tradix/dark/images/blog/1.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:48	35759/35759	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/blog-single.html	E:/otp/quixlab.com/demo/tradix/dark/blog-single.html	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:51	4621/4621	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/avatar/5.jpg	E:/otp/quixlab.com/demo/tradix/dark/images/avatar/5.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:51	9683/9683	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/blog/2.jpg	E:/otp/quixlab.com/demo/tradix/dark/images/blog/2.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:52	4129/4129	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/avatar/6.jpg	E:/otp/quixlab.com/demo/tradix/dark/images/avatar/6.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:53	53076/53076	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/blog/3.jpg	E:/otp/quixlab.com/demo/tradix/dark/images/blog/3.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:55	4948/4948	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/avatar/7.jpg	E:/otp/quixlab.com/demo/tradix/dark/images/avatar/7.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:55	2304/2304	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/logo-white.png	E:/otp/quixlab.com/demo/tradix/dark/images/logo-white.png	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:58	80704/80704	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/bootstrap/js/bootstrap.bundle.min.js	E:/otp/quixlab.com/demo/tradix/dark/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://quixlab.com/demo/tradix/dark/index.html)
11:51:59	44348/44348	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/owl-carousel/js/owl.carousel.min.js	E:/otp/quixlab.com/demo/tradix/dark/vendor/owl-carousel/js/owl.carousel.min.js	(from https://quixlab.com/demo/tradix/dark/index.html)
11:52:00	918/918	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/js/plugins/owl-carousel-init.js	E:/otp/quixlab.com/demo/tradix/dark/js/plugins/owl-carousel-init.js	(from https://quixlab.com/demo/tradix/dark/index.html)
11:52:02	8400/8400	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/apexchart/apexchart-init.js	E:/otp/quixlab.com/demo/tradix/dark/vendor/apexchart/apexchart-init.js	(from https://quixlab.com/demo/tradix/dark/index.html)
11:52:02	7580/7580	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/reset.html	E:/otp/quixlab.com/demo/tradix/dark/reset.html	(from https://quixlab.com/demo/tradix/dark/signin.html)
11:52:06	434693/434693	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/apexchart/apexcharts.min.js	E:/otp/quixlab.com/demo/tradix/dark/vendor/apexchart/apexcharts.min.js	(from https://quixlab.com/demo/tradix/dark/index.html)
11:52:06	8443/8443	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/signup.html	E:/otp/quixlab.com/demo/tradix/dark/signup.html	(from https://quixlab.com/demo/tradix/dark/signin.html)
11:52:07	4981/4981	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/validator/validator-init.js	E:/otp/quixlab.com/demo/tradix/dark/vendor/validator/validator-init.js	(from https://quixlab.com/demo/tradix/dark/signin.html)
11:52:07	70083/70083	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/validator/jquery.validate.js	E:/otp/quixlab.com/demo/tradix/dark/vendor/validator/jquery.validate.js	(from https://quixlab.com/demo/tradix/dark/signin.html)
11:52:10	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.eot?	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400d41d.eot	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:11	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.eot	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.eot	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:14	84772/84772	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.woff2	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.woff2	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:14	98673/98673	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.woff	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.woff	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:14	156072/156072	---M--	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.ttf	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.ttf	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:16	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.eot	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.eot	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:20	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.eot?	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400d41d.eot	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:20	12900/12900	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.woff2	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.woff2	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:21	15489/15489	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.woff	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.woff	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:24	33724/33724	---M--	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.ttf	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.ttf	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:28	928648/928648	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.svg	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-brands-400.svg	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:29	114002/114002	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.svg	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-regular-400.svg	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:31	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.eot	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.eot	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:36	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.eot?	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900d41d.eot	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:38	96752/96752	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.woff2	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.woff2	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:45	125421/125421	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.woff	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.woff	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:45	226128/226128	---M--	200	added ('OK')	font/ttf	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.ttf	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.ttf	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:51	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	E:/otp/quixlab.com/demo/tradix/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://quixlab.com/demo/tradix/dark/icons/font-awesome/css/font-awesome.min.css)
11:52:55	926045/926045	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.svg	E:/otp/quixlab.com/demo/tradix/dark/icons/line-awesome/fonts/la-solid-900.svg	(from https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css)
11:52:55	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	E:/otp/quixlab.com/demo/tradix/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://quixlab.com/demo/tradix/dark/icons/font-awesome/css/font-awesome.min.css)
11:52:56	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/font-awesome/fonts/fontawesome-webfontd41d.eot?	E:/otp/quixlab.com/demo/tradix/dark/icons/font-awesome/fonts/fontawesome-webfontd41dd41d.eot	(from https://quixlab.com/demo/tradix/dark/icons/font-awesome/css/font-awesome.min.css)
