date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:05	25184/25184	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/wallet.html	E:/trade4/quixlab.com/demo/tradix/dark/wallet.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:06	17985/17985	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/about.html	E:/trade4/quixlab.com/demo/tradix/dark/about.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:06	19670/19670	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/team.html	E:/trade4/quixlab.com/demo/tradix/dark/team.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:07	26001/26001	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/blog.html	E:/trade4/quixlab.com/demo/tradix/dark/blog.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:08	22057/22057	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/career.html	E:/trade4/quixlab.com/demo/tradix/dark/career.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:08	18369/18369	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/contact.html	E:/trade4/quixlab.com/demo/tradix/dark/contact.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:08	20769/20769	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/helpdesk.html	E:/trade4/quixlab.com/demo/tradix/dark/helpdesk.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:09	23378/23378	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/faq.html	E:/trade4/quixlab.com/demo/tradix/dark/faq.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:09	36133/36133	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/dashboard.html	E:/trade4/quixlab.com/demo/tradix/dark/dashboard.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:09	9041/9041	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/signin.html	E:/trade4/quixlab.com/demo/tradix/dark/signin.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:11	1568/1568	---M--	200	added ('OK')	image/webp	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/brand/1.webp	E:/trade4/quixlab.com/demo/tradix/dark/images/brand/1.webp	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:11	1562/1562	---M--	200	added ('OK')	image/webp	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/brand/2.webp	E:/trade4/quixlab.com/demo/tradix/dark/images/brand/2.webp	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:12	1264/1264	---M--	200	added ('OK')	image/webp	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/brand/3.webp	E:/trade4/quixlab.com/demo/tradix/dark/images/brand/3.webp	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:12	351069/351069	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/portfolio.png	E:/trade4/quixlab.com/demo/tradix/dark/images/portfolio.png	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:13	1282/1282	---M--	200	added ('OK')	image/webp	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/brand/4.webp	E:/trade4/quixlab.com/demo/tradix/dark/images/brand/4.webp	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:13	1070/1070	---M--	200	added ('OK')	image/webp	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/brand/5.webp	E:/trade4/quixlab.com/demo/tradix/dark/images/brand/5.webp	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:14	50951/50951	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/testimonial/1.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/testimonial/1.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:15	6224/6224	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/svg/protect.svg	E:/trade4/quixlab.com/demo/tradix/dark/images/svg/protect.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:15	60826/60826	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/testimonial/2.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/testimonial/2.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:15	6150/6150	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/svg/cyber.svg	E:/trade4/quixlab.com/demo/tradix/dark/images/svg/cyber.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:16	10883/10883	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/svg/finance.svg	E:/trade4/quixlab.com/demo/tradix/dark/images/svg/finance.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:18	12625/12625	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/android.svg	E:/trade4/quixlab.com/demo/tradix/dark/images/android.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:19	11567/11567	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/apple.svg	E:/trade4/quixlab.com/demo/tradix/dark/images/apple.svg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:20	69159/69159	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/app.png	E:/trade4/quixlab.com/demo/tradix/dark/images/app.png	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:21	54684/54684	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/blog/1.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/blog/1.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:22	4621/4621	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/avatar/5.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/avatar/5.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:22	35759/35759	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/blog-single.html	E:/trade4/quixlab.com/demo/tradix/dark/blog-single.html	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:24	9683/9683	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/blog/2.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/blog/2.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:25	4129/4129	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/avatar/6.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/avatar/6.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:27	4948/4948	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/avatar/7.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/avatar/7.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:27	53076/53076	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/blog/3.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/blog/3.jpg	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:27	2304/2304	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/logo-white.png	E:/trade4/quixlab.com/demo/tradix/dark/images/logo-white.png	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:29	80704/80704	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/bootstrap/js/bootstrap.bundle.min.js	E:/trade4/quixlab.com/demo/tradix/dark/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:29	176113/176113	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/js/global.js	E:/trade4/quixlab.com/demo/tradix/dark/js/global.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:31	918/918	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/js/plugins/owl-carousel-init.js	E:/trade4/quixlab.com/demo/tradix/dark/js/plugins/owl-carousel-init.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:32	44348/44348	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/owl-carousel/js/owl.carousel.min.js	E:/trade4/quixlab.com/demo/tradix/dark/vendor/owl-carousel/js/owl.carousel.min.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:35	8400/8400	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/apexchart/apexchart-init.js	E:/trade4/quixlab.com/demo/tradix/dark/vendor/apexchart/apexchart-init.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:35	434693/434693	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/apexchart/apexcharts.min.js	E:/trade4/quixlab.com/demo/tradix/dark/vendor/apexchart/apexcharts.min.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:36	1537/1537	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/js/scripts.js	E:/trade4/quixlab.com/demo/tradix/dark/js/scripts.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:36	1916/1916	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/js/settings.js	E:/trade4/quixlab.com/demo/tradix/dark/js/settings.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:37	187/187	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/js/quixnav-init.js	E:/trade4/quixlab.com/demo/tradix/dark/js/quixnav-init.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:38	705/705	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/js/styleSwitcher.js	E:/trade4/quixlab.com/demo/tradix/dark/js/styleSwitcher.js	(from https://quixlab.com/demo/tradix/dark/index.html)
10:33:43	86880/86880	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Oct%202020%2009:33:39%20GMT	https://quixlab.com/demo/tradix/dark/vendor/owl-carousel/css/owl.video.play.png	E:/trade4/quixlab.com/demo/tradix/dark/vendor/owl-carousel/css/owl.video.play.png	(from https://quixlab.com/demo/tradix/dark/vendor/owl-carousel/css/owl.carousel.min.css)
10:33:44	3867/3867	---M--	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/waves/waves.min.css	E:/trade4/quixlab.com/demo/tradix/dark/vendor/waves/waves.min.css	(from https://quixlab.com/demo/tradix/dark/css/style.css)
10:33:54	31028/31028	---M--	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/font-awesome/css/font-awesome.min.css	E:/trade4/quixlab.com/demo/tradix/dark/icons/font-awesome/css/font-awesome.min.css	(from https://quixlab.com/demo/tradix/dark/css/style.css)
10:33:55	89730/89730	---M--	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css	E:/trade4/quixlab.com/demo/tradix/dark/icons/line-awesome/css/line-awesome.min.css	(from https://quixlab.com/demo/tradix/dark/css/style.css)
10:33:56	14040/14040	---M--	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/cryptocoins/css/cryptocoins.css	E:/trade4/quixlab.com/demo/tradix/dark/icons/cryptocoins/css/cryptocoins.css	(from https://quixlab.com/demo/tradix/dark/css/style.css)
10:33:56	3787/3787	---M--	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/cryptocoins/css/cryptocoins-colors.css	E:/trade4/quixlab.com/demo/tradix/dark/icons/cryptocoins/css/cryptocoins-colors.css	(from https://quixlab.com/demo/tradix/dark/css/style.css)
10:33:58	141765/141765	---M--	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/icons/material-design-iconic-font/css/materialdesignicons.min.css	E:/trade4/quixlab.com/demo/tradix/dark/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://quixlab.com/demo/tradix/dark/css/style.css)
10:33:59	131442/131442	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/background/2.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/background/2.jpg	(from https://quixlab.com/demo/tradix/dark/css/style.css)
10:34:00	3842/3842	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/svg/api.svg	E:/trade4/quixlab.com/demo/tradix/dark/images/svg/api.svg	(from https://quixlab.com/demo/tradix/dark/index2.html)
10:34:00	3747/3747	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/svg/affiliate.svg	E:/trade4/quixlab.com/demo/tradix/dark/images/svg/affiliate.svg	(from https://quixlab.com/demo/tradix/dark/index2.html)
10:34:03	227010/227010	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/app2.png	E:/trade4/quixlab.com/demo/tradix/dark/images/app2.png	(from https://quixlab.com/demo/tradix/dark/index2.html)
10:34:04	62675/62675	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/jquery-sparkline/jquery.sparkline.min.js	E:/trade4/quixlab.com/demo/tradix/dark/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://quixlab.com/demo/tradix/dark/index2.html)
10:34:05	676/676	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/js/plugins/sparkline-init.js	E:/trade4/quixlab.com/demo/tradix/dark/js/plugins/sparkline-init.js	(from https://quixlab.com/demo/tradix/dark/index2.html)
10:34:07	108165/108165	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/map.png	E:/trade4/quixlab.com/demo/tradix/dark/images/map.png	(from https://quixlab.com/demo/tradix/dark/wallet.html)
10:34:08	122329/122329	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/about/1.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/about/1.jpg	(from https://quixlab.com/demo/tradix/dark/about.html)
10:34:10	31236/31236	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/team/2.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/team/2.jpg	(from https://quixlab.com/demo/tradix/dark/team.html)
10:34:11	50190/50190	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/team/1.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/team/1.jpg	(from https://quixlab.com/demo/tradix/dark/team.html)
10:34:12	69666/69666	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/team/3.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/team/3.jpg	(from https://quixlab.com/demo/tradix/dark/team.html)
10:34:12	35035/35035	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/team/4.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/team/4.jpg	(from https://quixlab.com/demo/tradix/dark/team.html)
10:34:13	50972/50972	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/team/5.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/team/5.jpg	(from https://quixlab.com/demo/tradix/dark/team.html)
10:34:14	70430/70430	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/team/6.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/team/6.jpg	(from https://quixlab.com/demo/tradix/dark/team.html)
10:34:14	5272/5272	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/blog/post_1.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/blog/post_1.jpg	(from https://quixlab.com/demo/tradix/dark/blog.html)
10:34:15	4898/4898	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/blog/post_2.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/blog/post_2.jpg	(from https://quixlab.com/demo/tradix/dark/blog.html)
10:34:15	4533/4533	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/blog/post_3.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/blog/post_3.jpg	(from https://quixlab.com/demo/tradix/dark/blog.html)
10:34:17	8244/8244	---M--	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/toastr/toastr.min.css	E:/trade4/quixlab.com/demo/tradix/dark/vendor/toastr/toastr.min.css	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:18	24568/24568	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/accounts.html	E:/trade4/quixlab.com/demo/tradix/dark/accounts.html	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:20	23510/23510	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/history.html	E:/trade4/quixlab.com/demo/tradix/dark/history.html	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:21	7569/7569	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/lock.html	E:/trade4/quixlab.com/demo/tradix/dark/lock.html	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:22	51250/51250	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/settings.html	E:/trade4/quixlab.com/demo/tradix/dark/settings.html	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:22	929499/929499	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/images/bg/2.jpg	E:/trade4/quixlab.com/demo/tradix/dark/images/bg/2.jpg	(from https://quixlab.com/demo/tradix/dark/career.html)
10:34:24	32544/32544	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/buy-sell.html	E:/trade4/quixlab.com/demo/tradix/dark/buy-sell.html	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:24	11459/11459	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/toastr/toastr.min.js	E:/trade4/quixlab.com/demo/tradix/dark/vendor/toastr/toastr.min.js	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:24	795/795	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/toastr/toastr-init.js	E:/trade4/quixlab.com/demo/tradix/dark/vendor/toastr/toastr-init.js	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:25	4454/4454	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/circle-progress/circle-progress.min.js	E:/trade4/quixlab.com/demo/tradix/dark/vendor/circle-progress/circle-progress.min.js	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:27	328/328	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/vendor/circle-progress/circle-progress-init.js	E:/trade4/quixlab.com/demo/tradix/dark/vendor/circle-progress/circle-progress-init.js	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:30	8073/8073	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/js/dashboard.js	E:/trade4/quixlab.com/demo/tradix/dark/js/dashboard.js	(from https://quixlab.com/demo/tradix/dark/dashboard.html)
10:34:31	7580/7580	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/reset.html	E:/trade4/quixlab.com/demo/tradix/dark/reset.html	(from https://quixlab.com/demo/tradix/dark/signin.html)
10:34:36	8443/8443	---M--	200	added ('OK')	text/html	date:Sun,%2009%20Feb%202020%2011:48:34%20GMT	https://quixlab.com/demo/tradix/dark/signup.html	E:/trade4/quixlab.com/demo/tradix/dark/signup.html	(from https://quixlab.com/demo/tradix/dark/signin.html)
